"Table S10. PM2.5 income/SDI interaction, non-high-income robustness, and influence diagnostics.","Table S10. PM2.5 income/SDI interaction, non-high-income robustness, and influence diagnostics.","Table S10. PM2.5 income/SDI interaction, non-high-income robustness, and influence diagnostics.","Table S10. PM2.5 income/SDI interaction, non-high-income robustness, and influence diagnostics.","Table S10. PM2.5 income/SDI interaction, non-high-income robustness, and influence diagnostics.","Table S10. PM2.5 income/SDI interaction, non-high-income robustness, and influence diagnostics.","Table S10. PM2.5 income/SDI interaction, non-high-income robustness, and influence diagnostics.","Table S10. PM2.5 income/SDI interaction, non-high-income robustness, and influence diagnostics.","Table S10. PM2.5 income/SDI interaction, non-high-income robustness, and influence diagnostics.","Table S10. PM2.5 income/SDI interaction, non-high-income robustness, and influence diagnostics.","Table S10. PM2.5 income/SDI interaction, non-high-income robustness, and influence diagnostics.","Table S10. PM2.5 income/SDI interaction, non-high-income robustness, and influence diagnostics.","Table S10. PM2.5 income/SDI interaction, non-high-income robustness, and influence diagnostics.","Table S10. PM2.5 income/SDI interaction, non-high-income robustness, and influence diagnostics.","Table S10. PM2.5 income/SDI interaction, non-high-income robustness, and influence diagnostics.","Table S10. PM2.5 income/SDI interaction, non-high-income robustness, and influence diagnostics.","Table S10. PM2.5 income/SDI interaction, non-high-income robustness, and influence diagnostics.","Table S10. PM2.5 income/SDI interaction, non-high-income robustness, and influence diagnostics.","Table S10. PM2.5 income/SDI interaction, non-high-income robustness, and influence diagnostics.","Table S10. PM2.5 income/SDI interaction, non-high-income robustness, and influence diagnostics.","Table S10. PM2.5 income/SDI interaction, non-high-income robustness, and influence diagnostics.","Table S10. PM2.5 income/SDI interaction, non-high-income robustness, and influence diagnostics.","Table S10. PM2.5 income/SDI interaction, non-high-income robustness, and influence diagnostics.","Table S10. PM2.5 income/SDI interaction, non-high-income robustness, and influence diagnostics."
KHM,KHM,KHM,KHM,KHM,Cambodia,Cambodia,Cambodia,Cambodia,Cambodia,Cambodia,Cambodia,47,47,47,47,47,47,47,0.08037372644503145,0.08037372644503145,0.08037372644503145,0.08037372644503145,0.08037372644503145
KIR,KIR,KIR,KIR,KIR,Kiribati,Kiribati,Kiribati,Kiribati,Kiribati,Kiribati,Kiribati,48,48,48,48,48,48,48,0.07064570174479036,0.07064570174479036,0.07064570174479036,0.07064570174479036,0.07064570174479036
LAO,LAO,LAO,LAO,LAO,Lao People's Democratic Republic,Lao People's Democratic Republic,Lao People's Democratic Republic,Lao People's Democratic Republic,Lao People's Democratic Republic,Lao People's Democratic Republic,Lao People's Democratic Republic,49,49,49,49,49,49,49,0.0791411133988641,0.0791411133988641,0.0791411133988641,0.0791411133988641,0.0791411133988641
LBR,LBR,LBR,LBR,LBR,Liberia,Liberia,Liberia,Liberia,Liberia,Liberia,Liberia,50,50,50,50,50,50,50,0.07937619221275748,0.07937619221275748,0.07937619221275748,0.07937619221275748,0.07937619221275748
LCA,LCA,LCA,LCA,LCA,Saint Lucia,Saint Lucia,Saint Lucia,Saint Lucia,Saint Lucia,Saint Lucia,Saint Lucia,51,51,51,51,51,51,51,0.07711777742324272,0.07711777742324272,0.07711777742324272,0.07711777742324272,0.07711777742324272
LKA,LKA,LKA,LKA,LKA,Sri Lanka,Sri Lanka,Sri Lanka,Sri Lanka,Sri Lanka,Sri Lanka,Sri Lanka,52,52,52,52,52,52,52,0.07831830315607002,0.07831830315607002,0.07831830315607002,0.07831830315607002,0.07831830315607002
LSO,LSO,LSO,LSO,LSO,Lesotho,Lesotho,Lesotho,Lesotho,Lesotho,Lesotho,Lesotho,53,53,53,53,53,53,53,0.0804268006404675,0.0804268006404675,0.0804268006404675,0.0804268006404675,0.0804268006404675
MAR,MAR,MAR,MAR,MAR,Morocco,Morocco,Morocco,Morocco,Morocco,Morocco,Morocco,54,54,54,54,54,54,54,0.07918999785980206,0.07918999785980206,0.07918999785980206,0.07918999785980206,0.07918999785980206
MDA,MDA,MDA,MDA,MDA,Republic of Moldova,Republic of Moldova,Republic of Moldova,Republic of Moldova,Republic of Moldova,Republic of Moldova,Republic of Moldova,55,55,55,55,55,55,55,0.0772965191170788,0.0772965191170788,0.0772965191170788,0.0772965191170788,0.0772965191170788
MDG,MDG,MDG,MDG,MDG,Madagascar,Madagascar,Madagascar,Madagascar,Madagascar,Madagascar,Madagascar,56,56,56,56,56,56,56,0.08147482331679926,0.08147482331679926,0.08147482331679926,0.08147482331679926,0.08147482331679926
MDV,MDV,MDV,MDV,MDV,Maldives,Maldives,Maldives,Maldives,Maldives,Maldives,Maldives,57,57,57,57,57,57,57,0.07983324976511141,0.07983324976511141,0.07983324976511141,0.07983324976511141,0.07983324976511141
MEX,MEX,MEX,MEX,MEX,Mexico,Mexico,Mexico,Mexico,Mexico,Mexico,Mexico,58,58,58,58,58,58,58,0.07867275318689394,0.07867275318689394,0.07867275318689394,0.07867275318689394,0.07867275318689394
MHL,MHL,MHL,MHL,MHL,Marshall Islands,Marshall Islands,Marshall Islands,Marshall Islands,Marshall Islands,Marshall Islands,Marshall Islands,59,59,59,59,59,59,59,0.0841311389268349,0.0841311389268349,0.0841311389268349,0.0841311389268349,0.0841311389268349
MLI,MLI,MLI,MLI,MLI,Mali,Mali,Mali,Mali,Mali,Mali,Mali,60,60,60,60,60,60,60,0.07915795293947925,0.07915795293947925,0.07915795293947925,0.07915795293947925,0.07915795293947925
MMR,MMR,MMR,MMR,MMR,Myanmar,Myanmar,Myanmar,Myanmar,Myanmar,Myanmar,Myanmar,61,61,61,61,61,61,61,0.07928413375049742,0.07928413375049742,0.07928413375049742,0.07928413375049742,0.07928413375049742
MNE,MNE,MNE,MNE,MNE,Montenegro,Montenegro,Montenegro,Montenegro,Montenegro,Montenegro,Montenegro,62,62,62,62,62,62,62,0.08050465099994665,0.08050465099994665,0.08050465099994665,0.08050465099994665,0.08050465099994665
MNG,MNG,MNG,MNG,MNG,Mongolia,Mongolia,Mongolia,Mongolia,Mongolia,Mongolia,Mongolia,63,63,63,63,63,63,63,0.08199192455439193,0.08199192455439193,0.08199192455439193,0.08199192455439193,0.08199192455439193
MRT,MRT,MRT,MRT,MRT,Mauritania,Mauritania,Mauritania,Mauritania,Mauritania,Mauritania,Mauritania,64,64,64,64,64,64,64,0.08112712040836254,0.08112712040836254,0.08112712040836254,0.08112712040836254,0.08112712040836254
MUS,MUS,MUS,MUS,MUS,Mauritius,Mauritius,Mauritius,Mauritius,Mauritius,Mauritius,Mauritius,65,65,65,65,65,65,65,0.07596023330103588,0.07596023330103588,0.07596023330103588,0.07596023330103588,0.07596023330103588
MWI,MWI,MWI,MWI,MWI,Malawi,Malawi,Malawi,Malawi,Malawi,Malawi,Malawi,66,66,66,66,66,66,66,0.0805453760344362,0.0805453760344362,0.0805453760344362,0.0805453760344362,0.0805453760344362
MYS,MYS,MYS,MYS,MYS,Malaysia,Malaysia,Malaysia,Malaysia,Malaysia,Malaysia,Malaysia,67,67,67,67,67,67,67,0.07927401741677444,0.07927401741677444,0.07927401741677444,0.07927401741677444,0.07927401741677444
NAM,NAM,NAM,NAM,NAM,Namibia,Namibia,Namibia,Namibia,Namibia,Namibia,Namibia,68,68,68,68,68,68,68,0.07843285325718012,0.07843285325718012,0.07843285325718012,0.07843285325718012,0.07843285325718012
NER,NER,NER,NER,NER,Niger,Niger,Niger,Niger,Niger,Niger,Niger,69,69,69,69,69,69,69,0.07976037087051023,0.07976037087051023,0.07976037087051023,0.07976037087051023,0.07976037087051023
NGA,NGA,NGA,NGA,NGA,Nigeria,Nigeria,Nigeria,Nigeria,Nigeria,Nigeria,Nigeria,70,70,70,70,70,70,70,0.08311639947950304,0.08311639947950304,0.08311639947950304,0.08311639947950304,0.08311639947950304
NPL,NPL,NPL,NPL,NPL,Nepal,Nepal,Nepal,Nepal,Nepal,Nepal,Nepal,71,71,71,71,71,71,71,0.08149539506145854,0.08149539506145854,0.08149539506145854,0.08149539506145854,0.08149539506145854
PAK,PAK,PAK,PAK,PAK,Pakistan,Pakistan,Pakistan,Pakistan,Pakistan,Pakistan,Pakistan,72,72,72,72,72,72,72,0.08140234716911308,0.08140234716911308,0.08140234716911308,0.08140234716911308,0.08140234716911308
PER,PER,PER,PER,PER,Peru,Peru,Peru,Peru,Peru,Peru,Peru,73,73,73,73,73,73,73,0.0794803697606697,0.0794803697606697,0.0794803697606697,0.0794803697606697,0.0794803697606697
PHL,PHL,PHL,PHL,PHL,Philippines,Philippines,Philippines,Philippines,Philippines,Philippines,Philippines,74,74,74,74,74,74,74,0.07959735537947189,0.07959735537947189,0.07959735537947189,0.07959735537947189,0.07959735537947189
PNG,PNG,PNG,PNG,PNG,Papua New Guinea,Papua New Guinea,Papua New Guinea,Papua New Guinea,Papua New Guinea,Papua New Guinea,Papua New Guinea,75,75,75,75,75,75,75,0.07437821936688206,0.07437821936688206,0.07437821936688206,0.07437821936688206,0.07437821936688206
PRY,PRY,PRY,PRY,PRY,Paraguay,Paraguay,Paraguay,Paraguay,Paraguay,Paraguay,Paraguay,76,76,76,76,76,76,76,0.07919621248677804,0.07919621248677804,0.07919621248677804,0.07919621248677804,0.07919621248677804
RWA,RWA,RWA,RWA,RWA,Rwanda,Rwanda,Rwanda,Rwanda,Rwanda,Rwanda,Rwanda,77,77,77,77,77,77,77,0.07957752153867098,0.07957752153867098,0.07957752153867098,0.07957752153867098,0.07957752153867098
SEN,SEN,SEN,SEN,SEN,Senegal,Senegal,Senegal,Senegal,Senegal,Senegal,Senegal,78,78,78,78,78,78,78,0.0801500224672201,0.0801500224672201,0.0801500224672201,0.0801500224672201,0.0801500224672201
SLB,SLB,SLB,SLB,SLB,Solomon Islands,Solomon Islands,Solomon Islands,Solomon Islands,Solomon Islands,Solomon Islands,Solomon Islands,79,79,79,79,79,79,79,0.07419104887844201,0.07419104887844201,0.07419104887844201,0.07419104887844201,0.07419104887844201
SLE,SLE,SLE,SLE,SLE,Sierra Leone,Sierra Leone,Sierra Leone,Sierra Leone,Sierra Leone,Sierra Leone,Sierra Leone,80,80,80,80,80,80,80,0.08045072739088334,0.08045072739088334,0.08045072739088334,0.08045072739088334,0.08045072739088334
SLV,SLV,SLV,SLV,SLV,El Salvador,El Salvador,El Salvador,El Salvador,El Salvador,El Salvador,El Salvador,81,81,81,81,81,81,81,0.07941203833641307,0.07941203833641307,0.07941203833641307,0.07941203833641307,0.07941203833641307
SRB,SRB,SRB,SRB,SRB,Serbia,Serbia,Serbia,Serbia,Serbia,Serbia,Serbia,82,82,82,82,82,82,82,0.08001914559047782,0.08001914559047782,0.08001914559047782,0.08001914559047782,0.08001914559047782
STP,STP,STP,STP,STP,Sao Tome and Principe,Sao Tome and Principe,Sao Tome and Principe,Sao Tome and Principe,Sao Tome and Principe,Sao Tome and Principe,Sao Tome and Principe,83,83,83,83,83,83,83,0.07913225418936136,0.07913225418936136,0.07913225418936136,0.07913225418936136,0.07913225418936136
SWZ,SWZ,SWZ,SWZ,SWZ,Eswatini,Eswatini,Eswatini,Eswatini,Eswatini,Eswatini,Eswatini,84,84,84,84,84,84,84,0.07884378367547794,0.07884378367547794,0.07884378367547794,0.07884378367547794,0.07884378367547794
TCD,TCD,TCD,TCD,TCD,Chad,Chad,Chad,Chad,Chad,Chad,Chad,85,85,85,85,85,85,85,0.07918421966832495,0.07918421966832495,0.07918421966832495,0.07918421966832495,0.07918421966832495
TGO,TGO,TGO,TGO,TGO,Togo,Togo,Togo,Togo,Togo,Togo,Togo,86,86,86,86,86,86,86,0.07941947972179704,0.07941947972179704,0.07941947972179704,0.07941947972179704,0.07941947972179704
THA,THA,THA,THA,THA,Thailand,Thailand,Thailand,Thailand,Thailand,Thailand,Thailand,87,87,87,87,87,87,87,0.07900484854127512,0.07900484854127512,0.07900484854127512,0.07900484854127512,0.07900484854127512
TKM,TKM,TKM,TKM,TKM,Turkmenistan,Turkmenistan,Turkmenistan,Turkmenistan,Turkmenistan,Turkmenistan,Turkmenistan,88,88,88,88,88,88,88,0.07834725009786545,0.07834725009786545,0.07834725009786545,0.07834725009786545,0.07834725009786545
TLS,TLS,TLS,TLS,TLS,Timor-Leste,Timor-Leste,Timor-Leste,Timor-Leste,Timor-Leste,Timor-Leste,Timor-Leste,89,89,89,89,89,89,89,0.07968497831306008,0.07968497831306008,0.07968497831306008,0.07968497831306008,0.07968497831306008
TON,TON,TON,TON,TON,Tonga,Tonga,Tonga,Tonga,Tonga,Tonga,Tonga,90,90,90,90,90,90,90,0.07998117874071295,0.07998117874071295,0.07998117874071295,0.07998117874071295,0.07998117874071295
TUN,TUN,TUN,TUN,TUN,Tunisia,Tunisia,Tunisia,Tunisia,Tunisia,Tunisia,Tunisia,91,91,91,91,91,91,91,0.08017325539566181,0.08017325539566181,0.08017325539566181,0.08017325539566181,0.08017325539566181
TUR,TUR,TUR,TUR,TUR,Türkiye,Türkiye,Türkiye,Türkiye,Türkiye,Türkiye,Türkiye,92,92,92,92,92,92,92,0.07926046261220933,0.07926046261220933,0.07926046261220933,0.07926046261220933,0.07926046261220933
TUV,TUV,TUV,TUV,TUV,Tuvalu,Tuvalu,Tuvalu,Tuvalu,Tuvalu,Tuvalu,Tuvalu,93,93,93,93,93,93,93,0.08072271316549634,0.08072271316549634,0.08072271316549634,0.08072271316549634,0.08072271316549634
TZA,TZA,TZA,TZA,TZA,United Republic of Tanzania,United Republic of Tanzania,United Republic of Tanzania,United Republic of Tanzania,United Republic of Tanzania,United Republic of Tanzania,United Republic of Tanzania,94,94,94,94,94,94,94,0.08078047691362608,0.08078047691362608,0.08078047691362608,0.08078047691362608,0.08078047691362608
UGA,UGA,UGA,UGA,UGA,Uganda,Uganda,Uganda,Uganda,Uganda,Uganda,Uganda,95,95,95,95,95,95,95,0.07936431125811702,0.07936431125811702,0.07936431125811702,0.07936431125811702,0.07936431125811702
UKR,UKR,UKR,UKR,UKR,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,96,96,96,96,96,96,96,0.07568156201070601,0.07568156201070601,0.07568156201070601,0.07568156201070601,0.07568156201070601
UZB,UZB,UZB,UZB,UZB,Uzbekistan,Uzbekistan,Uzbekistan,Uzbekistan,Uzbekistan,Uzbekistan,Uzbekistan,97,97,97,97,97,97,97,0.07729671919844017,0.07729671919844017,0.07729671919844017,0.07729671919844017,0.07729671919844017
VNM,VNM,VNM,VNM,VNM,Viet Nam,Viet Nam,Viet Nam,Viet Nam,Viet Nam,Viet Nam,Viet Nam,98,98,98,98,98,98,98,0.07955351698595502,0.07955351698595502,0.07955351698595502,0.07955351698595502,0.07955351698595502
WSM,WSM,WSM,WSM,WSM,Samoa,Samoa,Samoa,Samoa,Samoa,Samoa,Samoa,99,99,99,99,99,99,99,0.08067094298232196,0.08067094298232196,0.08067094298232196,0.08067094298232196,0.08067094298232196
YEM,YEM,YEM,YEM,YEM,Yemen,Yemen,Yemen,Yemen,Yemen,Yemen,Yemen,100,100,100,100,100,100,100,0.07767457831706487,0.07767457831706487,0.07767457831706487,0.07767457831706487,0.07767457831706487
ZAF,ZAF,ZAF,ZAF,ZAF,South Africa,South Africa,South Africa,South Africa,South Africa,South Africa,South Africa,101,101,101,101,101,101,101,0.07950158190648345,0.07950158190648345,0.07950158190648345,0.07950158190648345,0.07950158190648345
ZMB,ZMB,ZMB,ZMB,ZMB,Zambia,Zambia,Zambia,Zambia,Zambia,Zambia,Zambia,102,102,102,102,102,102,102,0.0810753109840848,0.0810753109840848,0.0810753109840848,0.0810753109840848,0.0810753109840848
ZWE,ZWE,ZWE,ZWE,ZWE,Zimbabwe,Zimbabwe,Zimbabwe,Zimbabwe,Zimbabwe,Zimbabwe,Zimbabwe,103,103,103,103,103,103,103,0.08041029682398211,0.08041029682398211,0.08041029682398211,0.08041029682398211,0.08041029682398211
Note. Values are country-level unless otherwise indicated. Blank cells indicate not applicable or not estimated in the source output. Source file(s): step14 validation robustness: step14 PM2.5 interaction results; step14 validation robustness: step14 PM2.5 SDI tertile results; step14 validation robustness: step14 PM2.5 robustness results; step14 validation robustness: step14 PM2.5 leave one country out summary; step14 validation robustness: step14 PM2.5 leave one country out.,Note. Values are country-level unless otherwise indicated. Blank cells indicate not applicable or not estimated in the source output. Source file(s): step14 validation robustness: step14 PM2.5 interaction results; step14 validation robustness: step14 PM2.5 SDI tertile results; step14 validation robustness: step14 PM2.5 robustness results; step14 validation robustness: step14 PM2.5 leave one country out summary; step14 validation robustness: step14 PM2.5 leave one country out.,Note. Values are country-level unless otherwise indicated. Blank cells indicate not applicable or not estimated in the source output. Source file(s): step14 validation robustness: step14 PM2.5 interaction results; step14 validation robustness: step14 PM2.5 SDI tertile results; step14 validation robustness: step14 PM2.5 robustness results; step14 validation robustness: step14 PM2.5 leave one country out summary; step14 validation robustness: step14 PM2.5 leave one country out.,Note. Values are country-level unless otherwise indicated. Blank cells indicate not applicable or not estimated in the source output. Source file(s): step14 validation robustness: step14 PM2.5 interaction results; step14 validation robustness: step14 PM2.5 SDI tertile results; step14 validation robustness: step14 PM2.5 robustness results; step14 validation robustness: step14 PM2.5 leave one country out summary; step14 validation robustness: step14 PM2.5 leave one country out.,Note. Values are country-level unless otherwise indicated. Blank cells indicate not applicable or not estimated in the source output. Source file(s): step14 validation robustness: step14 PM2.5 interaction results; step14 validation robustness: step14 PM2.5 SDI tertile results; step14 validation robustness: step14 PM2.5 robustness results; step14 validation robustness: step14 PM2.5 leave one country out summary; step14 validation robustness: step14 PM2.5 leave one country out.,Note. Values are country-level unless otherwise indicated. Blank cells indicate not applicable or not estimated in the source output. Source file(s): step14 validation robustness: step14 PM2.5 interaction results; step14 validation robustness: step14 PM2.5 SDI tertile results; step14 validation robustness: step14 PM2.5 robustness results; step14 validation robustness: step14 PM2.5 leave one country out summary; step14 validation robustness: step14 PM2.5 leave one country out.,Note. Values are country-level unless otherwise indicated. Blank cells indicate not applicable or not estimated in the source output. Source file(s): step14 validation robustness: step14 PM2.5 interaction results; step14 validation robustness: step14 PM2.5 SDI tertile results; step14 validation robustness: step14 PM2.5 robustness results; step14 validation robustness: step14 PM2.5 leave one country out summary; step14 validation robustness: step14 PM2.5 leave one country out.,Note. Values are country-level unless otherwise indicated. Blank cells indicate not applicable or not estimated in the source output. Source file(s): step14 validation robustness: step14 PM2.5 interaction results; step14 validation robustness: step14 PM2.5 SDI tertile results; step14 validation robustness: step14 PM2.5 robustness results; step14 validation robustness: step14 PM2.5 leave one country out summary; step14 validation robustness: step14 PM2.5 leave one country out.,Note. Values are country-level unless otherwise indicated. Blank cells indicate not applicable or not estimated in the source output. Source file(s): step14 validation robustness: step14 PM2.5 interaction results; step14 validation robustness: step14 PM2.5 SDI tertile results; step14 validation robustness: step14 PM2.5 robustness results; step14 validation robustness: step14 PM2.5 leave one country out summary; step14 validation robustness: step14 PM2.5 leave one country out.,Note. Values are country-level unless otherwise indicated. Blank cells indicate not applicable or not estimated in the source output. Source file(s): step14 validation robustness: step14 PM2.5 interaction results; step14 validation robustness: step14 PM2.5 SDI tertile results; step14 validation robustness: step14 PM2.5 robustness results; step14 validation robustness: step14 PM2.5 leave one country out summary; step14 validation robustness: step14 PM2.5 leave one country out.,Note. Values are country-level unless otherwise indicated. Blank cells indicate not applicable or not estimated in the source output. Source file(s): step14 validation robustness: step14 PM2.5 interaction results; step14 validation robustness: step14 PM2.5 SDI tertile results; step14 validation robustness: step14 PM2.5 robustness results; step14 validation robustness: step14 PM2.5 leave one country out summary; step14 validation robustness: step14 PM2.5 leave one country out.,Note. Values are country-level unless otherwise indicated. Blank cells indicate not applicable or not estimated in the source output. Source file(s): step14 validation robustness: step14 PM2.5 interaction results; step14 validation robustness: step14 PM2.5 SDI tertile results; step14 validation robustness: step14 PM2.5 robustness results; step14 validation robustness: step14 PM2.5 leave one country out summary; step14 validation robustness: step14 PM2.5 leave one country out.,Note. Values are country-level unless otherwise indicated. Blank cells indicate not applicable or not estimated in the source output. Source file(s): step14 validation robustness: step14 PM2.5 interaction results; step14 validation robustness: step14 PM2.5 SDI tertile results; step14 validation robustness: step14 PM2.5 robustness results; step14 validation robustness: step14 PM2.5 leave one country out summary; step14 validation robustness: step14 PM2.5 leave one country out.,Note. Values are country-level unless otherwise indicated. Blank cells indicate not applicable or not estimated in the source output. Source file(s): step14 validation robustness: step14 PM2.5 interaction results; step14 validation robustness: step14 PM2.5 SDI tertile results; step14 validation robustness: step14 PM2.5 robustness results; step14 validation robustness: step14 PM2.5 leave one country out summary; step14 validation robustness: step14 PM2.5 leave one country out.,Note. Values are country-level unless otherwise indicated. Blank cells indicate not applicable or not estimated in the source output. Source file(s): step14 validation robustness: step14 PM2.5 interaction results; step14 validation robustness: step14 PM2.5 SDI tertile results; step14 validation robustness: step14 PM2.5 robustness results; step14 validation robustness: step14 PM2.5 leave one country out summary; step14 validation robustness: step14 PM2.5 leave one country out.,Note. Values are country-level unless otherwise indicated. Blank cells indicate not applicable or not estimated in the source output. Source file(s): step14 validation robustness: step14 PM2.5 interaction results; step14 validation robustness: step14 PM2.5 SDI tertile results; step14 validation robustness: step14 PM2.5 robustness results; step14 validation robustness: step14 PM2.5 leave one country out summary; step14 validation robustness: step14 PM2.5 leave one country out.,Note. Values are country-level unless otherwise indicated. Blank cells indicate not applicable or not estimated in the source output. Source file(s): step14 validation robustness: step14 PM2.5 interaction results; step14 validation robustness: step14 PM2.5 SDI tertile results; step14 validation robustness: step14 PM2.5 robustness results; step14 validation robustness: step14 PM2.5 leave one country out summary; step14 validation robustness: step14 PM2.5 leave one country out.,Note. Values are country-level unless otherwise indicated. Blank cells indicate not applicable or not estimated in the source output. Source file(s): step14 validation robustness: step14 PM2.5 interaction results; step14 validation robustness: step14 PM2.5 SDI tertile results; step14 validation robustness: step14 PM2.5 robustness results; step14 validation robustness: step14 PM2.5 leave one country out summary; step14 validation robustness: step14 PM2.5 leave one country out.,Note. Values are country-level unless otherwise indicated. Blank cells indicate not applicable or not estimated in the source output. Source file(s): step14 validation robustness: step14 PM2.5 interaction results; step14 validation robustness: step14 PM2.5 SDI tertile results; step14 validation robustness: step14 PM2.5 robustness results; step14 validation robustness: step14 PM2.5 leave one country out summary; step14 validation robustness: step14 PM2.5 leave one country out.,Note. Values are country-level unless otherwise indicated. Blank cells indicate not applicable or not estimated in the source output. Source file(s): step14 validation robustness: step14 PM2.5 interaction results; step14 validation robustness: step14 PM2.5 SDI tertile results; step14 validation robustness: step14 PM2.5 robustness results; step14 validation robustness: step14 PM2.5 leave one country out summary; step14 validation robustness: step14 PM2.5 leave one country out.,Note. Values are country-level unless otherwise indicated. Blank cells indicate not applicable or not estimated in the source output. Source file(s): step14 validation robustness: step14 PM2.5 interaction results; step14 validation robustness: step14 PM2.5 SDI tertile results; step14 validation robustness: step14 PM2.5 robustness results; step14 validation robustness: step14 PM2.5 leave one country out summary; step14 validation robustness: step14 PM2.5 leave one country out.,Note. Values are country-level unless otherwise indicated. Blank cells indicate not applicable or not estimated in the source output. Source file(s): step14 validation robustness: step14 PM2.5 interaction results; step14 validation robustness: step14 PM2.5 SDI tertile results; step14 validation robustness: step14 PM2.5 robustness results; step14 validation robustness: step14 PM2.5 leave one country out summary; step14 validation robustness: step14 PM2.5 leave one country out.,Note. Values are country-level unless otherwise indicated. Blank cells indicate not applicable or not estimated in the source output. Source file(s): step14 validation robustness: step14 PM2.5 interaction results; step14 validation robustness: step14 PM2.5 SDI tertile results; step14 validation robustness: step14 PM2.5 robustness results; step14 validation robustness: step14 PM2.5 leave one country out summary; step14 validation robustness: step14 PM2.5 leave one country out.,Note. Values are country-level unless otherwise indicated. Blank cells indicate not applicable or not estimated in the source output. Source file(s): step14 validation robustness: step14 PM2.5 interaction results; step14 validation robustness: step14 PM2.5 SDI tertile results; step14 validation robustness: step14 PM2.5 robustness results; step14 validation robustness: step14 PM2.5 leave one country out summary; step14 validation robustness: step14 PM2.5 leave one country out.
